page,car_brand,car_name,car_price,car_km,car_year,car_desc,car_store,car_engine,car_gearbox,car_fuel,car_color
https://www.disnove.com.br/seminovos/,Volkswagen,T-Cross,118990.0,24019.0,2023,1.0 200 TSI COMFORT AUT ,,1.0,Automatico,Flex,Azul
https://www.disnove.com.br/seminovos/,Volkswagen,Tiguan,230990.0,61176.0,2021,2.0 R-LINE 4P AUT,,2.0,Automatico,Gasolina,Branco
https://www.disnove.com.br/seminovos/,Volkswagen,Nivus,117990.0,44600.0,2022, 1.0 200 TSI HIGHLINE AUT ,,1.0,Automatico,Flex,Branco
https://www.disnove.com.br/seminovos/18,Volkswagen,Taos,207990.0,23296.0,2022,HIGHLINE 1.4 250 TSI FLEX AUT,,1.4,Automatico,Flex,Branco
https://www.italianaseminovos.com.br/estoque?page=1,Renault,Captur,93980.0,41621.0,2022,CAPTUR 1.3 TCE FLEX INTENSE X-TRONIC,,1.3,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=1,Chevrolet,Onix,66480.0,57501.0,2022,ONIX 1.0 FLEX LT MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=1,Jeep,Compass,103480.0,57822.0,2018,COMPASS 2.0 16V DIESEL LIMITED 4X4 AUTOMÁTICO,,2.0,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=1,Volkswagen,Gol,54980.0,55543.0,2023,GOL 1.0 12V MPI TOTALFLEX 4P MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=1,Volkswagen,Gol,55980.0,37101.0,2022,GOL 1.6 MSI TOTALFLEX 4P MANUAL,,1.6,Manual,,
https://www.italianaseminovos.com.br/estoque?page=1,Jeep,Renegade,110980.0,37091.0,2023,RENEGADE 1.3 T270 TURBO FLEX LONGITUDE AT6,,1.3 Turbo,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=1,Jeep,Renegade,112980.0,28381.0,2023,RENEGADE 1.3 T270 TURBO FLEX LONGITUDE AT6,,1.3 Turbo,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=1,Ford,Ka,49980.0,39511.0,2020,KA 1.0 TI-VCT FLEX SE MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=1,Fiat,Argo,63980.0,50431.0,2023,ARGO 1.0 FIREFLY FLEX DRIVE MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=1,Jeep,Compass,88980.0,61523.0,2019,COMPASS 2.0 16V FLEX SPORT AUTOMÁTICO,,2.0,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=1,Renault,Sandero,61980.0,53011.0,2022,SANDERO 1.0 12V SCE FLEX GT LINE MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=1,Peugeot,2008,57980.0,32581.0,2019,2008 1.6 16V FLEX STYLE 4P AUTOMÁTICO,,1.6,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=4,Volkswagen,Gol,55980.0,46971.0,2022,GOL 1.6 MSI TOTALFLEX 4P MANUAL,,1.6,Manual,,
https://www.italianaseminovos.com.br/estoque?page=4,Renault,Sandero,48970.0,75263.0,2021,SANDERO 1.0 12V SCE FLEX ZEN MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=4,Hyundai,Creta,148980.0,2931.0,2024,CRETA 2.0 FLEX ULTIMATE AUTOMÁTICO,,2.0,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=4,Fiat,Fastback,114980.0,9336.0,2024,FASTBACK 1.0 TURBO 200 FLEX AUDACE CVT,,1.0 Turbo,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=4,Chevrolet,Onix,84480.0,45283.0,2023,ONIX 1.0 TURBO FLEX PREMIER AUTOMÁTICO,,1.0 Turbo,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=4,Hyundai,Tucson,98980.0,61462.0,2018,TUCSON 1.6 16V T-GDI GASOLINA GLS ECOSHIFT,,1.6,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=4,Fiat,Uno,47980.0,51472.0,2021,UNO 1.0 FIRE FLEX ATTRACTIVE MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=4,Chevrolet,Onix,73480.0,45691.0,2023,ONIX 1.0 TURBO FLEX LT MANUAL,,1.0 Turbo,Manual,,
https://www.italianaseminovos.com.br/estoque?page=4,Volkswagen,Nivus,101980.0,27701.0,2021,NIVUS 1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO,,1.0,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=4,Chevrolet,Onix,74980.0,15941.0,2023,ONIX 1.0 TURBO FLEX LT MANUAL,,1.0 Turbo,Manual,,
https://www.italianaseminovos.com.br/estoque?page=4,Jeep,Compass,108480.0,42061.0,2021,COMPASS 2.0 16V FLEX LIMITED AUTOMÁTICO,,2.0,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=4,Jeep,Renegade,129980.0,19861.0,2023,RENEGADE 1.3 T270 TURBO FLEX TRAILHAWK 4X4 AT9,,1.3 Turbo,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=2,Chevrolet,Onix,86980.0,38571.0,2023,ONIX PLUS 1.0 TURBO FLEX LTZ MANUAL,,1.0 Turbo,Manual,,
https://www.italianaseminovos.com.br/estoque?page=2,Renault,Captur,97980.0,33692.0,2022,CAPTUR 1.3 TCE FLEX ICONIC X-TRONIC,,1.3,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=2,Jeep,Renegade,112980.0,39361.0,2023,RENEGADE 1.3 T270 TURBO FLEX LONGITUDE AT6,,1.3 Turbo,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=2,Fiat,Grand,52980.0,49311.0,2021,GRAND SIENA 1.0 EVO FLEX MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=2,Peugeot,208,59980.0,41871.0,2022,208 1.6 16V FLEX LIKE MANUAL,,1.6,Manual,,
https://www.italianaseminovos.com.br/estoque?page=2,Fiat,Mobi,47980.0,36411.0,2021,MOBI 1.0 EVO FLEX LIKE. MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=2,Fiat,Argo,62980.0,47531.0,2023,ARGO 1.0 FIREFLY FLEX MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=2,Fiat,Punto,38980.0,46901.0,2016,PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO,,1.6,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=2,Honda,Hr-V,97980.0,33411.0,2020,HR-V 1.8 16V FLEX EX 4P AUTOMÁTICO,,1.8,Automatico,,
https://www.italianaseminovos.com.br/estoque?page=2,Fiat,Fiorino,73980.0,47581.0,2021,FIORINO 1.4 MPI FURGÃO 8V FLEX 2P MANUAL,,1.4,Manual,,
https://www.italianaseminovos.com.br/estoque?page=2,Renault,Kwid,46980.0,60243.0,2022,KWID 1.0 12V SCE FLEX ZEN MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=2,Fiat,Argo,62980.0,50831.0,2023,ARGO 1.0 FIREFLY FLEX MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Volkswagen,Gol,55980.0,25631.0,2022,GOL 1.6 MSI TOTALFLEX 4P MANUAL,,1.6,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Fiat,Uno,47980.0,52577.0,2021,UNO 1.0 FIRE FLEX ATTRACTIVE MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Hyundai,Hb20,54980.0,37321.0,2021,HB20 1.0 12V FLEX SENSE MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Chevrolet,Onix,74980.0,37821.0,2023,ONIX 1.0 TURBO FLEX LT MANUAL,,1.0 Turbo,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Renault,Kwid,49480.0,49342.0,2023,KWID 1.0 12V SCE FLEX ZEN MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Fiat,Uno,47980.0,47031.0,2021,UNO 1.0 FIRE FLEX ATTRACTIVE MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Volkswagen,Gol,54980.0,52002.0,2023,GOL 1.0 12V MPI TOTALFLEX 4P MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Chevrolet,Onix,74980.0,21991.0,2023,ONIX 1.0 TURBO FLEX LT MANUAL,,1.0 Turbo,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Volkswagen,Gol,55980.0,42891.0,2022,GOL 1.6 MSI TOTALFLEX 4P MANUAL,,1.6,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Chevrolet,Onix,72980.0,39351.0,2023,ONIX 1.0 TURBO FLEX LT MANUAL,,1.0 Turbo,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Renault,Kwid,51980.0,46183.0,2022,KWID 1.0 12V SCE FLEX OUTSIDER MANUAL,,1.0,Manual,,
https://www.italianaseminovos.com.br/estoque?page=3,Fiat,Fiorino,73980.0,33522.0,2021,FIORINO 1.4 MPI FURGÃO 8V FLEX 2P MANUAL,,1.4,Manual,,
https://www.pedragonchevroletrecife.com.br/seminovos?condicao=seminovo,Chevrolet,Onix,79990.0,3902.0,2024, 1.0 FLEX MANUAL (Manual) , Pedragon Av Norte ,1.0,Manual,Flex,Branco
https://www.pedragonchevroletrecife.com.br/seminovos?condicao=seminovo,Chevrolet,Onix,86000.0,3530.0,2024, 1.0 TURBO FLEX LT MANUAL (Manual) , Pedragon Afogados ,1.0 Turbo,Manual,Flex,Cinza
https://www.pedragonchevroletrecife.com.br/seminovos?condicao=seminovo,Chevrolet,Onix,90000.0,1491.0,2024, 1.0 TURBO FLEX LT MANUAL (Manual) , Pedragon Afogados ,1.0 Turbo,Manual,Flex,Preto
https://www.pedragonchevroletrecife.com.br/seminovos?condicao=seminovo,Chevrolet,Onix,93990.0,7738.0,2024, 1.0 TURBO FLEX LT MANUAL (Manual) , Pedragon Beberibe ,1.0 Turbo,Manual,Flex,Prata
https://www.pedragonchevroletrecife.com.br/seminovos?condicao=seminovo,Chevrolet,Onix Plus,96990.0,2312.0,2024, 1.0 TURBO FLEX LT MANUAL (Manual) , Pedragon Rui Barbosa ,1.0 Turbo,Manual,Flex,Cinza
https://www.pedragonchevroletrecife.com.br/seminovos?condicao=seminovo,Chevrolet,Spin,118990.0,3902.0,2024, 1.8 LT 8V FLEX 4P AUTOMÁTICO (Automatico) , Pedragon Beberibe ,1.8,Automatico,Flex,Azul
https://www.pedragonchevroletrecife.com.br/seminovos?condicao=seminovo,Chevrolet,Tracker,122990.0,16902.0,2024, 1.0 TURBO FLEX MIDNIGHT AUTOMÁTICO (Automatico) , Pedragon Beberibe ,1.0 Turbo,Automatico,Flex,Preto
https://www.pedragonchevroletrecife.com.br/seminovos?condicao=seminovo,Chevrolet,Tracker,131000.0,12902.0,2024, 1.0 TURBO FLEX LT AUTOMÁTICO (Automatico) , Pedragon Rui Barbosa ,1.0 Turbo,Automatico,Flex,Cinza
https://www.usadosbr.com/carros/pe/recife,Kia,Sportage,105900.0,64553.0,2019, Á/G 2.0 LX Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife,Fiat,Strada,78900.0,44357.0,2022, Á/G CS 1.3 Endurance Manual,,1.3,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Fiat,Siena,46900.0,13183.0,2018, Á/G 1.4 Attractive 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Fiat,Pulse,94900.0,32319.0,2022, Á/G 1.3 Drive Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife,Chevrolet,Onix,91900.0,43712.0,2022, Á/G 1.0 Turbo Plus Premier Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife,Chevrolet,Onix,64890.0,75354.0,2020, Á/G 1.0 LT Turbo Manual,,1.0 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Fiat,Mobi,48900.0,45200.0,2020, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Fiat,Cronos,76990.0,41254.0,2022, Á/G 1.3 Firefly Manual,,1.3,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Chevrolet,Cruze,79900.0,57070.0,2017, Á/G 1.4 Turbo LT 16V Automático,,1.4 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife,Fiat,Mobi,68900.0,75.0,2024, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Chevrolet,Onix,58900.0,61326.0,2021, Á/G 1.0 Joy 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Chevrolet,Onix,56900.0,74441.0,2016, Á/G 1.4 LTZ 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Citroën,Aircross,48490.0,71040.0,2018, Á/G 1.5 Start Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Fiat,Strada,78900.0,35489.0,2022, Á/G CS 1.4 Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Citroën,C4 Cactus,84900.0,41000.0,2022, Á/G 1.6 VTI 120 Feel Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife,Chevrolet,Montana,139900.0,15044.0,2023, Á/G 1.2 Turbo Premier Automático,,1.2 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife,Volkswagen,Saveiro,57900.0,68965.0,2019, Á/G CS 1.6 Robust Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Volkswagen,Voyage,59900.0,41201.0,2022, Á/G 1.0 Trendline Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Volkswagen,Gol,52490.0,43784.0,2022, Á/G 1.0 12V MPI Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,Hyundai,Hb20,60900.0,51000.0,2021, Á/G 1.0 12V Sense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Fiat,Argo,61900.0,47451.0,2021, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Jeep,Renegade,74900.0,63000.0,2017, Á/G 1.8 Limited Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Fiat,Argo,60900.0,57714.0,2022, Á/G 1.0 Firefly Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Ford,Ka,56900.0,54169.0,2021, Á/G 1.0 SE 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Volkswagen,Fox,48900.0,72482.0,2017, Á/G 1.0 Trendline Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Chevrolet,S10,205900.0,52000.0,2021, Diesel 2.8 High Country 16V Turbo Automático,,2.8 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Chevrolet,Tracker,123900.0,37000.0,2022, Á/G 1.0 Premier Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Hyundai,Hb20S,72990.0,50000.0,2021, Á/G 1.0 TGDi Evolution Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Honda,Civic,72000.0,64000.0,2012, Á/G 1.6 EXS Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Renault,Kwid,53990.0,45000.0,2022, Á/G 1.0 Intense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Citroën,C3,52990.0,60000.0,2019, Á/G 1.6 VTI 120 Urban Trail Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Fiat,Siena,54900.0,36396.0,2021, Á/G 1.0 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Renault,Sandero,31990.0,127000.0,2014, Á/G 1.0 Expression Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Renault,Logan,36990.0,91000.0,2014, Á/G 1.6 Dynamique Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Honda,Fit,39990.0,94000.0,2011, Á/G 1.4 LX Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Volkswagen,Virtus,74990.0,88000.0,2019, Á/G 1.0 200 TSI Comfortline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Fiat,Siena,36990.0,92000.0,2015, Á/G 1.0 EL 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Chevrolet,Prisma,54900.0,41868.0,2019, Á/G 1.0 JOY 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Porsche,Cayenne,155900.0,75000.0,2012, Á/G 3.6 S V6 Automático,,3.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Honda,Hr-V,101900.0,47800.0,2020, Á/G 1.8 EX Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Suzuki,Jimny,83990.0,89141.0,2019, Gasolina 1.3 4ALL Canvas Manual,,1.3,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Honda,Hr-V,110990.0,53000.0,2020, Á/G 1.5 DI I-Vtec Turbo Advance Automático,,1.5 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Chevrolet,S10,146990.0,74651.0,2019, Diesel 2.8 Midnight 16V Turbo Automático,,2.8 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Volkswagen,Virtus,112900.0,21000.0,2021, Á/G 1.4 250 TSI GTS Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Fiat,Mobi,52990.0,45175.0,2021, Á/G 1.0 Trekking Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Fiat,Palio,39990.0,131000.0,2016, Á/G 1.0 Attractive 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Ford,Ecosport,71900.0,70000.0,2019, Á/G 1.5 Freestyle Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Renault,Duster,68900.0,0.0,2019, Á/G 1.6 Dynamique Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Hyundai,Hb20,58990.0,42596.0,2018, Á/G 1.6 Comfort Plus Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Ford,Ecosport,54900.0,63000.0,2015, Á/G 1.6 Freestyle Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Fiat,Palio,35990.0,100879.0,2013, Á/G 1.4 Attractive 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Volkswagen,Saveiro,60990.0,69721.0,2020, Á/G CS 1.6 Trendline Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Hyundai,Hb20S,41990.0,106036.0,2014, Á/G 1.6 Comfort Style Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Fiat,Mobi,51900.0,32000.0,2022, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Honda,Fit,44990.0,78452.0,2013, Á/G 1.4 LX Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Fiat,Strada,75990.0,58465.0,2022, Á/G CS 1.4 Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Volkswagen,Gol,50990.0,51596.0,2020, Á/G 1.6 MSI Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Ford,Ka,46990.0,1.0,2018, Á/G 1.0 SE 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Renault,Kwid,34990.0,85189.0,2018, Á/G 1.0 Intense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Nissan,Kicks,106870.0,67000.0,2022, Á/G 1.6 Exclusive CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Chevrolet,Onix,86990.0,20140.0,2022, Á/G 1.0 Turbo Plus LTZ Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Fiat,Uno,45990.0,54260.0,2016, Á/G 1.0 Way 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Nissan,Kicks,82990.0,22000.0,2019, Á/G 1.6 S Direct CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Volkswagen,Virtus,78990.0,47842.0,2021, Á/G 1.6 MSI Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Chevrolet,Onix,71990.0,35000.0,2022, Á/G 1.0 LT 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Chevrolet,Onix,61990.0,32000.0,2021, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Volkswagen,Gol,51870.0,64000.0,2021, Á/G 1.0 City Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Chery,Tiggo 5X Pro,125990.0,11000.0,2023, Á/G 1.5 Turbo Automático,,1.5 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Jeep,Renegade,92870.0,59000.0,2021, Á/G 1.8 Longitude Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Fiat,Mobi,53870.0,38000.0,2022, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Alfa,Romeo 156,48900.0,113000.0,2000, Gasolina 2.0 TS Manual,,2.0,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Fiat,Toro,132900.0,46047.0,2023, Á/G 1.3 Turbo 270 Freedom Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Fiat,Argo,63900.0,35054.0,2022, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Hyundai,Hb20,54900.0,69067.0,2018, Á/G 1.0 Comfort Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Ford,Fiesta,36900.0,109160.0,2014, Á/G 1.6 8V Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Volkswagen,Gol,54870.0,60436.0,2022, Á/G 1.0 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Fiat,Mobi,52870.0,38438.0,2022, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Volkswagen,Gol,51870.0,64000.0,2021, Á/G 1.0 12V MPI Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Mitsubishi,Asx,49870.0,101000.0,2011, Gasolina 2.0 16V Manual,,2.0,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Honda,Fit,79870.0,55000.0,2020, Á/G 1.5 LX Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Ford,Ka,55870.0,88894.0,2020, Á/G 1.5 SE 16V Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Renault,Kwid,41990.0,65905.0,2019, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Jeep,Renegade,77990.0,59704.0,2019, Á/G 1.8 Sport Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Renault,Kwid,59990.0,14200.0,2023, Á/G 1.0 Intense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Renault,Kwid,55990.0,49120.0,2023, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Volkswagen,T-Cross,103990.0,59300.0,2021, Á/G 1.0 200 TSI Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Kia,Sportage,99990.0,56900.0,2018, Á/G 2.0 LX2 Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Jeep,Renegade,90990.0,82972.0,2018, Diesel 2.0 Longitude Turbo Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Chevrolet,Cruze,55990.0,104000.0,2013, Á/G 1.8 LT 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Hyundai,Hb20,58990.0,48032.0,2020, Á/G 1.0 12V Sense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Mitsubishi,Outlander,129900.0,34060.0,2017, Á/G 2.0 16V Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Volkswagen,T-Cross,95900.0,36500.0,2020, Á/G 1.0 200 TSI Comfortline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Mini,Countryman,89900.0,65000.0,2012, Gasolina 1.6 S ALL4 Turbo Automático,,1.6 Turbo,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Toyota,Corolla,83900.0,92000.0,2018, Á/G 1.8 GLI Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Fiat,Toro,144870.0,55000.0,2022, Diesel 2.0 16V Turbo Ranch 4WD Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Toyota,Corolla,37900.0,138456.0,2005, Gasolina 1.8 Se-g Automático,,1.8,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Bmw,X1,229900.0,34000.0,2021, Á/G 2.0 Sdrive20i M Sport 25 Anos Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Ford,Fusion,139900.0,38000.0,2019, Á/G 2.0 Titanium Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Fiat,Toro,138990.0,43000.0,2020, Diesel 2.0 Volcano Turbo 16V Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=3,Hyundai,Creta,128990.0,22253.0,2023, Á/G 1.0 TGDI Limited Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen,Voyage,67990.0,25000.0,2023, Á/G 1.0 Manual,,1.0,Manual,Flex,
