page,car_name,car_price,car_km,car_year,car_desc,car_store,car_engine,car_gearbox,car_fuel,car_color
https://azzurraseminovos.com.br/busca/pagina/150,Citroën C3,74990.0,7818.0,2024,C3 Feel 1.0 Flex 6V 5p Mec.,,1.0,Manual,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/45,RENAULT SANDERO,45900.0,38461.0,2019,SANDERO Authentique Flex 1.0 12V 5...,,1.0,Manual,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/45,CHEVROLET ONIX,79990.0,69581.0,2020,ONIX SED. PLUS PREM. 1.0 12V TB FLE...,,1.0,Automatico,Flex,Vermelho
https://azzurraseminovos.com.br/busca/pagina/45,JEEP RENEGADE,89990.0,42946.0,2021,Renegade Longitude 1.8 4x2 Flex 16V ...,,1.8,Automatico,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/45,RENAULT KWID,39990.0,67370.0,2019,KWID Zen 1.0 Flex 12V 5p Mec.,,1.0,Manual,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/45,CHEVROLET TRACKER,105900.0,8773.0,2023,Tracker 1.0 LT Turbo Flex Autom�...,,1.0,Automatico,GNV,Prata
https://azzurraseminovos.com.br/busca/pagina/45,VOLKSWAGEN POLO,75900.0,70773.0,2019,POLO 200 TSI HIGHLINE (FLEX) (AUT),,,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/45,FIAT Fastback,119900.0,22780.0,2023,Fastback Impetus 1.0 200 T. Flex Aut,,1.0,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/45,JEEP COMPASS,117900.0,20107.0,2020,COMPASS 2.0 LIMITED (AUT),,2.0,Automatico,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/45,RENAULT KWID,40900.0,62949.0,2019,KWID ZEN 1.0 12V SCE (FLEX),,1.0,Manual,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/45,RENAULT KWID,49990.0,51442.0,2022,KWID Zen 1.0 Flex 12V 5p Mec.,,1.0,Manual,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/45,VOLKSWAGEN POLO,62990.0,73466.0,2019,Polo 1.0 Flex 12V 5p,,1.0,Manual,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/45,VOLKSWAGEN POLO,78990.0,28893.0,2018,Polo Highline 200 TSI 1.0 Flex 12V...,,1.0,Automatico,Flex,Azul
https://azzurraseminovos.com.br/busca/pagina/15,FIAT ARGO,55900.0,47239.0,2020,ARGO DRIVE 1.0 6V FLEX,,1.0,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/15,FIAT CRONOS,87900.0,3544.0,2023,CRONOS DRIVE 1.3 8V Flex Aut.,,1.3,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/15,HYUNDAI CRETA,89900.0,53995.0,2022,Creta Action 1.6 16V Flex Aut.,,1.6,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/15,FIAT CRONOS,69900.0,38506.0,2021,CRONOS 1.3 8V Flex,,1.3,Manual,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/15,RENAULT KWID,41990.0,47946.0,2020,KWID Zen 1.0 Flex 12V 5p Mec.,,1.0,Manual,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/15,RENAULT KWID,49990.0,40079.0,2022,KWID Zen 1.0 Flex 12V 5p Mec.,,1.0,Manual,Flex,Laranja
https://azzurraseminovos.com.br/busca/pagina/15,RENAULT KWID,41990.0,52745.0,2019,KWID Intense 1.0 Flex 12V 5p Mec.,,1.0,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/15,RENAULT SANDERO,64990.0,62853.0,2020,SANDERO STEPWAY Flex 1.6 16V 5p,,1.6,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/15,JEEP COMPASS,89900.0,67629.0,2018,COMPASS LONGITUDE 2.0 4x2 Flex 16V Au...,,2.0,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/15,HONDA CITY,105900.0,16553.0,2022,CITY Sedan EXL 1.5 Flex  16V 4p Aut.,,1.5,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/15,FORD KA+,48990.0,66044.0,2019,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,,1.0,Manual,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/15,TOYOTA YARIS,89900.0,55020.0,2022,YARIS XLS Connect 1.5 Flex 16V 5p Aut...,,1.5,Automatico,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/90,NISSAN KICKS,73900.0,77068.0,2019,KICKS 1.6 S (FLEX),,1.6,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/90,FIAT ARGO,75900.0,45270.0,2022,ARGO DRIVE S-DESIGN 1.3 8V Flex,,1.3,Manual,Flex,Verde
https://azzurraseminovos.com.br/busca/pagina/90,VOLKSWAGEN GOL,49990.0,40085.0,2019,GOL 1.0 MPI (FLEX),,1.0,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/90,HYUNDAI HB20,59900.0,50883.0,2023,HB20 Sense 1.0 Flex 12V Mec.,,1.0,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/90,CHEVROLET ONIX,73900.0,53179.0,2023,Onix Plus 1.0 LT Flex,,1.0,Manual,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/90,JEEP RENEGADE,111900.0,8544.0,2023,Renegade Sport T270 1.3 TB 4x2 Flex ...,,1.3,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/90,JEEP RENEGADE,175900.0,22214.0,2022,Renegade Long. T270 1.3 TB 4x2 Flex ...,,1.3,Automatico,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/90,JEEP RENEGADE,175900.0,22282.0,2022,Renegade Long. T270 1.3 TB 4x2 Flex ...,,1.3,Automatico,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/90,JEEP RENEGADE,79900.0,33301.0,2021,Renegade1.8 4x2 Flex 16V Aut.,,,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/90,JEEP COMPASS,156900.0,16324.0,2022,COMPASS LONG. TD 350 2.0 4x4 Diesel A...,,2.0,Automatico,DIESEL,Cinza
https://azzurraseminovos.com.br/busca/pagina/90,RENAULT KWID,50990.0,36023.0,2022,KWID 1.0 ZEN,,1.0,Manual,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/90,JEEP RENEGADE,98990.0,35798.0,2021,RENEGADE 1.8 LIMITED (AUT),,1.8,Automatico,Flex,Verde
https://azzurraseminovos.com.br/busca/pagina/165,JEEP RENEGADE,79900.0,68739.0,2021,RENEGADE 1.8 SPORT (AUT),,1.8,Automatico,Flex,Verde
https://azzurraseminovos.com.br/busca/pagina/165,FIAT Fastback,115990.0,14659.0,2023,Fastback Audace 1.0 200 T. Flex Aut,,1.0,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/165,JEEP WRANGLER,229990.0,63269.0,2015,Wrangler Unlimited Sport 3.6 V6 284c...,,3.6,Automatico,Gasolina,Azul
https://azzurraseminovos.com.br/busca/pagina/165,VOLKSWAGEN POLO,79990.0,13222.0,2024,TRACK 1.0 FLEX 12V 5P,,1.0,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/165,TOYOTA COROLLA,149990.0,28584.0,2023,Corolla Cross XRE 2.0 16V Flex Aut.,,2.0,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/165,JEEP RENEGADE,85900.0,33903.0,2021,RENEGADE 1.8 SPORT (AUT),,1.8,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/165,FIAT TORO,129990.0,24027.0,2023,Toro Freedom 1.3 T270 4x2 Flex Aut.,,1.3,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/165,JEEP COMPASS,95900.0,62501.0,2020,COMPASS 2.0 SPORT (AUT),,2.0,Automatico,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/165,NISSAN KICKS,115990.0,41510.0,2022,KICKS Exclusive 1.6 16V Flex Aut.,,1.6,Automatico,Flex,Vermelho
https://azzurraseminovos.com.br/busca/pagina/165,FIAT PULSE,111990.0,10.0,2024,Pulse 1.0 Turbo 200 Audace (Aut),,1.0,Automatico,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/165,JEEP COMPASS,119900.0,79210.0,2020,COMPASS 2.0 LONGITUDE (AUT),,2.0,Automatico,DIESEL,Azul
https://azzurraseminovos.com.br/busca/pagina/165,VOLKSWAGEN SAVEIRO,59900.0,70859.0,2019,SAVEIRO TRENDLINE 1.6 MSI CS (F...,,1.6,Manual,Flex,Vermelho
https://azzurraseminovos.com.br/busca/pagina/180,JEEP RENEGADE,75900.0,38518.0,2021,RENEGADE 1.8 (AUT),,1.8,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/180,RENAULT MASTER,209990.0,45052.0,2023,Master 2.3 dCi Grand Furgão16V Die...,,2.3,Manual,DIESEL,Prata
https://azzurraseminovos.com.br/busca/pagina/180,JEEP COMPASS,159990.0,51683.0,2022,COMPASS LIMITED TD 350 2.0 4x4 Die. A...,,2.0,Automatico,DIESEL,Preto
https://azzurraseminovos.com.br/busca/pagina/180,VOLKSWAGEN POLO,84990.0,10234.0,2023,Polo 1.0 TSI Flex 12V 5p,,1.0,Manual,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/180,CHEVROLET ONIX,92900.0,17918.0,2023,ONIX PLUS 10TAT PR2,,,Automatico,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/180,FIAT UNO,78990.0,100000.0,2021,UNO 1.0 ATTRACTIVE,,1.0,Manual,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/180,FIAT ARGO,84990.0,12.0,2025,ARGO 1.0,,1.0,Manual,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/180,FIAT MOBI,66990.0,1.0,2024,MOBI 1.0 LIKE,,1.0,Manual,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/180,FIAT CRONOS,69900.0,42054.0,2023,CRONOS DRIVE 1.0 6V Flex,,1.0,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/180,CHEVROLET ONIX,89900.0,15208.0,2023,ONIX PLUS PREMIER 2 TURBO,,,Automatico,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/180,JEEP COMPASS,95990.0,63176.0,2021,COMPASS 2.0 LONGITUDE (AUT),,2.0,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/180,JEEP COMPASS,89900.0,47638.0,2019,COMPASS 2.0 SPORT,,2.0,Automatico,Flex,Branco
https://www.disnove.com.br/seminovos/,VOLKSWAGEN TAOS,166990.0,20215.0,2023,HIGHLINE 1.4 250 TSI FLEX AUT,,1.4,Automatico,Flex,Cinza
https://www.disnove.com.br/seminovos/,VOLKSWAGEN T-CROSS,142990.0,19865.0,2024,1.0 200 TSI COMFORT AUT ,,1.0,Automatico,Flex,Azul
https://www.disnove.com.br/seminovos/,BMW X5,236990.0,104671.0,2017,2.0 DRIVE DIESEL ,,2.0,Automatico,Diesel,Preto
https://www.disnove.com.br/seminovos/,VOLKSWAGEN JETTA,224990.0,267.0,2024,GLI 2.0 350TSI AUT ,,2.0,Automatico,Gasolina,Vermelho
https://www.disnove.com.br/seminovos/,VOLKSWAGEN T-CROSS,93990.0,43200.0,2020, 1.0 TSI AUT,,1.0,Automatico,Flex,Branco
https://www.disnove.com.br/seminovos/,VOLKSWAGEN T-CROSS,101990.0,33543.0,2021, 1.0 TSI AUT,,1.0,Automatico,Flex,Cinza
https://www.disnove.com.br/seminovos/,VOLKSWAGEN T-CROSS,118990.0,24019.0,2023,1.0 200 TSI COMFORT AUT ,,1.0,Automatico,Flex,Azul
https://www.disnove.com.br/seminovos/,VOLKSWAGEN TIGUAN,230990.0,61176.0,2021,2.0 R-LINE 4P AUT,,2.0,Automatico,Gasolina,Branco
https://www.disnove.com.br/seminovos/,VOLKSWAGEN NIVUS,117990.0,44600.0,2022, 1.0 200 TSI HIGHLINE AUT ,,1.0,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/75,JEEP COMPASS,109990.0,41426.0,2022,COMPASS 1.3 T270 SPORT (AUT),,1.3,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/75,CHEVROLET ONIX,79900.0,66108.0,2021,ONIX 1.0 TURBO PREMIER (AUT),,1.0,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/75,CHEVROLET TRACKER,126900.0,1737.0,2024,TRACKER LTZ AT TURBO,,,Automatico,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/75,VOLKSWAGEN POLO,75990.0,70091.0,2021,POLO 1.0 200 TSI COMFORTLINE (AUT),,1.0,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/75,JEEP RENEGADE,75990.0,21224.0,2018,Renegade Limited 1.8 4x2 Flex 16V Au...,,1.8,Automatico,Flex,Verde
https://azzurraseminovos.com.br/busca/pagina/75,FORD KA,59990.0,51179.0,2020,1.5 Ti-vct Flex Se Plus Automatico,,1.5,Automatico,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/75,HONDA HR-V,89990.0,74724.0,2017,HR-V Touring 1.8 Flexone 16V 5p Aut.,,1.8,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/75,HYUNDAI HB20S,61900.0,48585.0,2019,HB20S Comfort Plus 1.0 TB Flex 12V M...,,1.0,Manual,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/75,FIAT ARGO,53990.0,31063.0,2019,ARGO 1.0 6V Flex.,,1.0,Manual,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/75,JEEP RENEGADE,125900.0,632.0,2023,Renegade Long. T270 1.3 TB 4x2 Flex ...,,1.3,Automatico,Flex,Azul
https://azzurraseminovos.com.br/busca/pagina/75,RENAULT DUSTER,69900.0,50599.0,2019,DUSTER 1.6 16V SCE EXPRESSION CVT (...,,1.6,Automatico,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/75,JEEP RENEGADE,72990.0,53189.0,2019,RENEGADE 1.8 (AUT),,1.8,Automatico,Flex,Vermelho
https://azzurraseminovos.com.br/busca/pagina/195,JEEP COMPASS,92900.0,59929.0,2018,COMPASS 2.0 LONGITUDE (AUT) (FLEX),,2.0,Automatico,Flex,Prata
https://azzurraseminovos.com.br/busca/pagina/195,CHEVROLET TRACKER,98900.0,25501.0,2022,TRACKER 1.0 TURBO LT (AUT),,1.0,Automatico,Flex,Preto
https://azzurraseminovos.com.br/busca/pagina/195,JEEP COMPASS,119900.0,35138.0,2021,COMPASS 2.0 LIMITED (AUT),,2.0,Automatico,Flex,Azul
https://azzurraseminovos.com.br/busca/pagina/195,JEEP COMPASS,98990.0,54313.0,2018,COMPASS 2.0 TDI LONGITUDE 4WD (AUT),,2.0,Automatico,DIESEL,Preto
https://azzurraseminovos.com.br/busca/pagina/195,JEEP COMPASS,142900.0,27644.0,2023,COMPASS LONG. T270 1.3 TB 4x2 Flex Au...,,1.3,Automatico,Flex,Azul
https://azzurraseminovos.com.br/busca/pagina/195,PEUGEOT 3008,249990.0,11221.0,2023,3008 GT Pack 1.6 Turbo 16V 5p Aut.,,1.6,Automatico,Gasolina,Cinza
https://azzurraseminovos.com.br/busca/pagina/195,JEEP RENEGADE,99900.0,57240.0,2020,Renegade Trailhawk 2.0 4x4 TB Diesel...,,2.0,Automatico,DIESEL,Branco
https://azzurraseminovos.com.br/busca/pagina/195,CHEVROLET TRACKER,89900.0,53292.0,2021,TRACKER LT 1.0 Turbo 12V Flex Au...,,1.0,Automatico,Flex,Azul
https://azzurraseminovos.com.br/busca/pagina/195,JEEP COMPASS,90990.0,44760.0,2020,COMPASS 2.0 SPORT (AUT),,2.0,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/195,CHEVROLET ONIX,69900.0,66443.0,2022,ONIX SEDAN PLUS LT 1.0 12V FLEX 4P ...,,1.0,Manual,Flex,Cinza
https://azzurraseminovos.com.br/busca/pagina/195,JEEP COMPASS,179900.0,53449.0,2022,COMPASS 2.0 TD350 LIMITED 4WD (AUT),,2.0,Automatico,DIESEL,Preto
https://azzurraseminovos.com.br/busca/pagina/195,JEEP COMPASS,89900.0,66712.0,2017,COMPASS 2.0 LIMITED (AUT) (FLEX),,2.0,Automatico,Flex,Preto
https://www.usadosbr.com/carros/pe/recife?pagina=4,Toyota Corolla,154900.0,14000.0,2023, Á/G 2.0 GR-S Direct Shift Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Fiat Pulse,142900.0,7540.0,2023, Á/G 1.3 Turbo 270 Abarth Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Fiat Toro,136900.0,32000.0,2022, Á/G 1.3 Turbo 270 Volcano Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Hyundai Creta,132900.0,50000.0,2022, Á/G 1.0 TGDI Platinum CVT,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,JAC E-JS1,116900.0,92080.0,2022, Gasolina Elétrico Automático,,,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet Tracker,115900.0,58000.0,2021, Á/G 1.2 Premier Turbo Automático,,1.2,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Fiat Toro,104900.0,69000.0,2019, Diesel 2.0 Freedom Turbo 16V Automático,,2.0,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen T-cross,102900.0,48000.0,2020, Á/G 1.0 200 TSI Comfortline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen T-cross,99900.0,47000.0,2021, Á/G 1.0 200 TSI Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet Tracker,98900.0,33000.0,2021, Á/G 1.2 Turbo Automático,,1.2,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Fiat Pulse,94900.0,29000.0,2023, Á/G 1.0 Drive Turbo 200 Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Toyota Corolla,92900.0,64000.0,2019, Á/G 1.8 GLI Upper CVT,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Hyundai HB20,81900.0,14000.0,2024, Á/G 1.0 Limited Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet Onix,74900.0,52000.0,2020, Á/G 1.0 LT Turbo Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen Voyage,69900.0,26500.0,2022, Á/G 1.6 MSI Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Fiat Argo,68900.0,78000.0,2018, Á/G 1.8 HGT Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Volkswagen Saveiro,68900.0,38000.0,2022, Á/G CS 1.6 Robust Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Honda City,62900.0,78000.0,2015, Á/G 1.5 EX Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Hyundai HB20,58900.0,50000.0,2021, Á/G 1.0 12V Sense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=4,Chevrolet Onix,57900.0,55000.0,2019, Á/G 1.0 LT 8V Manual,,1.0,Manual,Flex,
https://www.disnove.com.br/seminovos/9,VOLKSWAGEN T-CROSS,136990.0,10184.0,2024,1.0 200 TSI COMFORT AUT ,,1.0,Automatico,Flex,Branco
https://azzurraseminovos.com.br/busca/pagina/210,FIAT PUNTO,89900.0,111.0,2013,Punto ESSENCE 1.6 Flex 16V 5p,,1.6,Manual,Flex,Branco
https://www.disnove.com.br/seminovos/9,VOLKSWAGEN VOYAGE,59990.0,22173.0,2023,1.0 MANUAL ,,1.0,Manual,Flex,Branco
https://www.disnove.com.br/seminovos/9,TOYOTA YARIS,77990.0,58047.0,2020,1.5 16V FLEX XL CONNECT MULTIDRIVE,,1.5,Automatico,Flex,Branco
https://www.disnove.com.br/seminovos/9,CITROEN  C4,66990.0,52105.0,2019,1.6 FEEL MANUAL ,,1.6,Manual,Flex,Prata
https://www.disnove.com.br/seminovos/9,CHEVROLET  TRACKER,132990.0,6238.0,2024, 1.0 LTZ TURBO AUT ,,1.0,Automatico,Flex,Branco
https://www.disnove.com.br/seminovos/9,VOLKSWAGEN NIVUS,104990.0,29841.0,2022, 1.0 200TSI COMFORTLINE AUT ,,1.0,Automatico,Flex,Branco
https://www.disnove.com.br/seminovos/9,CHERY TIGGO3X,82990.0,18453.0,2022, PRO AUT,,,Automatico,Flex,Cinza
https://www.disnove.com.br/seminovos/9,CHERY TIGGO,65990.0,55076.0,2019,2 1.5 LOOK AUT ,,1.5,Automatico,Flex,Marrom
https://www.disnove.com.br/seminovos/9,VOLKSWAGEN T-CROSS,112990.0,19697.0,2023,1.0 200 TSI COMFORT AUT ,,1.0,Automatico,Flex,Preto
https://www.disnove.com.br/seminovos/18,VOLKSWAGEN TAOS,210000.0,23296.0,2022,HIGHLINE 1.4 250 TSI FLEX AUT,,1.4,Automatico,Flex,Branco
https://www.usadosbr.com/carros/pe/recife?pagina=5,Hyundai HB20X,49900.0,82000.0,2014, Á/G 1.6 Premium Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Fiat Mobi,47900.0,41000.0,2020, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Toyota Etios,45900.0,67000.0,2016, Á/G 1.5 XS Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Fiat Palio,42900.0,77000.0,2013, Á/G 1.6 Sporting 16V Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Toyota Corolla,37900.0,138456.0,2005, Gasolina 1.8 Se-g Automático,,1.8,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=5,BMW X1,229900.0,34000.0,2021, Á/G 2.0 Sdrive20i M Sport 25 Anos Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Toyota Corolla Cross,155900.0,40000.0,2022, Á/G 1.8 Hybrid XRX Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Ford Fusion,139900.0,38000.0,2019, Á/G 2.0 Titanium Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Hyundai Creta,128990.0,22253.0,2023, Á/G 1.0 TGDI Limited Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Jeep Renegade,108900.0,35000.0,2022, Á/G 1.3 T270 Turbo Longitude Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Fiat Fiorino,88900.0,66088.0,2022, Á/G 1.4 Furgão Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Nissan Kicks,80900.0,78430.0,2018, Á/G 1.6 SV Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Nissan Kicks,75900.0,64000.0,2018, Á/G 1.6 S Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Toyota Corolla,68900.0,88000.0,2014, Á/G 2.0 XEI Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Fiat Doblò,32900.0,115000.0,2009, GNV 1.8 ELX 8V Manual,,1.8,Manual,GNV,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Volkswagen Tiguan,173900.0,38954.0,2019, Gasolina 2.0 350 TSI Allspace R-line Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Volkswagen T-cross,101990.0,38371.0,2021, Á/G 1.0 200 TSI Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Nissan Kicks,93990.0,44469.0,2021, Á/G 1.6 SV CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Chevrolet Onix,56900.0,78000.0,2018, Á/G 1.0 LT 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=5,Toyota Etios,49900.0,68000.0,2018, Á/G 1.3 X Manual,,1.3,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Chevrolet Onix,92990.0,0.0,2023, Á/G 1.0 Turbo Plus LTZ Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=2,Volkswagen Gol,52490.0,43784.0,2022, Á/G 1.0 12V MPI Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife,KIA Sportage,105900.0,64553.0,2019, Á/G 2.0 LX Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Hyundai HB20S,65990.0,37000.0,2019, Á/G 1.6 Comfort Plus Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Chevrolet Onix,68900.0,53000.0,2018, Á/G 1.4 Activ 8V Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Jeep Compass,126900.0,17250.0,2022, Á/G 1.3 T270 Longitude Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Chevrolet Onix,86990.0,20140.0,2022, Á/G 1.0 Turbo Plus LTZ Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Nissan Kicks,82990.0,22000.0,2019, Á/G 1.6 S Direct CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Chevrolet Onix,71990.0,35000.0,2022, Á/G 1.0 LT 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Chery Tiggo 5X Pro,125990.0,11000.0,2023, Á/G 1.5 Turbo Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Chevrolet Onix,61990.0,32000.0,2021, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Fiat Idea,34900.0,87525.0,2013, Á/G 1.4 Attractive 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Mercedes-benz SLC 300,315900.0,18000.0,2018, Gasolina 2.0 CGI Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Fiat Toro,88900.0,87000.0,2017, Diesel 2.0 Freedom Turbo 16V Manual,,2.0,Manual,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Nissan Sentra,86900.0,61000.0,2020, Á/G 2.0 S CVT,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Volkswagen Polo Hatch,77900.0,40000.0,2023, Á/G 1.0 MPI 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=6,Volkswagen Fox,58900.0,60000.0,2019, Á/G 1.6 MSI Connect Manual,,1.6,Manual,Flex,
